Title,Date,title_nostop,title_stemmed,sentiment_score
"['analytikere', 'varmer', 'op', 'til', 'ny', 'opjustering', 'fra', 'novo', 'nordisk']",2023-07-06,"['analytikere', 'varmer', 'ny', 'opjustering', 'novo', 'nordisk']","['analytik', 'varm', 'ny', 'opjustering', 'novo', 'nordisk']",0.0
"['aktie', 'skød', 'op', 'med', 'over', '30', 'pct', 'her', 'er', 'tre', 'aktier', 'i', 'fokus']",2023-07-05,"['aktie', 'skød', '30', 'pct', 'tre', 'aktier', 'fokus']","['akti', 'skød', '30', 'pct', 'tre', 'akti', 'fokus']",0.0
"['dyr', 'fejl', 'ole', 'søeberg', 'solgte', 'aktie', 'der', 'gav', 'pengene', 'igen', 'over', '1700', 'gange']",2023-07-05,"['dyr', 'fejl', 'ole', 'søeberg', 'solgte', 'aktie', 'gav', 'pengene', 'igen', '1700', 'gange']","['dyr', 'fejl', 'ole', 'søeberg', 'solg', 'akti', 'gav', 'peng', 'igen', '1700', 'gang']",-2.0
"['analyse', 'bankfest', 'udfordrer', 'novo', 'nordisk', 'på', 'børsen']",2023-07-05,"['analyse', 'bankfest', 'udfordrer', 'novo', 'nordisk', 'børsen']","['analys', 'bankfest', 'udfordr', 'novo', 'nordisk', 'børs']",0.0
"['novochef', 'kritiserer', 'chr', 'hansen', 'efter', 'lgbtkovending']",2023-07-04,"['novochef', 'kritiserer', 'chr', 'hansen', 'lgbtkovending']","['novochef', 'kritis', 'chr', 'hans', 'lgbtkovending']",-2.0
"['lars', 'fruergaard', 'laver', 'sjældent', 'træk', 'justerer', 'hele', 'novo', 'nordisks', 'formål']",2023-07-03,"['lars', 'fruergaard', 'laver', 'sjældent', 'træk', 'justerer', 'hele', 'novo', 'nordisks', 'formål']","['lar', 'fruergaard', 'lav', 'sjældent', 'træk', 'just', 'hel', 'novo', 'nordisk', 'formål']",0.0
"['iss', 'og', 'matas', 'stiger', 'efter', 'nyheder', 'her', 'er', 'fire', 'aktier', 'der', 'tager', 'fokus']",2023-06-29,"['iss', 'matas', 'stiger', 'nyheder', 'fire', 'aktier', 'tager', 'fokus']","['iss', 'mata', 'stig', 'nyhed', 'fir', 'akti', 'tag', 'fokus']",0.0
"['novo', 'nordisk', 'ser', 'ingen', 'sammenhæng', 'mellem', 'wegovy', 'og', 'cancer']",2023-06-28,"['novo', 'nordisk', 'ser', 'ingen', 'sammenhæng', 'mellem', 'wegovy', 'cancer']","['novo', 'nordisk', 'ser', 'ing', 'sammenhæng', 'mellem', 'wegovy', 'canc']",0.0
"['aktiestatus', 'genmab', 'falder', 'trods', 'positive', 'data']",2023-06-28,"['aktiestatus', 'genmab', 'falder', 'trods', 'positive', 'data']","['aktiestatus', 'genmab', 'fald', 'trod', 'positiv', 'data']",2.0
"['novozymes', 'midt', 'i', 'storfusion', 'med', 'chr', 'hansen', 'nu', 'reagerer', 'de', 'på', 'lgbtsag']",2023-06-27,"['novozymes', 'midt', 'storfusion', 'chr', 'hansen', 'reagerer', 'lgbtsag']","['novozym', 'midt', 'storfusion', 'chr', 'hans', 'reag', 'lgbtsag']",0.0
"['selskab', 'henter', 'nye', 'millioner', 'investor', 'utilfreds', 'med', 'lundbeck', 'her', 'er', 'fire', 'aktier', 'i', 'fokus', 'tirsdag']",2023-06-27,"['selskab', 'henter', 'nye', 'millioner', 'investor', 'utilfreds', 'lundbeck', 'fire', 'aktier', 'fokus', 'tirsdag']","['selskab', 'hent', 'nye', 'million', 'investor', 'utilfred', 'lundbeck', 'fir', 'akti', 'fokus', 'tirsdag']",-2.0
"['aktieåbning', 'i', 'usa', 'amerikanske', 'indeks', 'stiger', 'let', 'efter', 'afværget', 'russisk', 'oprør', 'tesla', 'falder']",2023-06-26,"['aktieåbning', 'usa', 'amerikanske', 'indeks', 'stiger', 'let', 'afværget', 'russisk', 'oprør', 'tesla', 'falder']","['aktieåbning', 'usa', 'amerikansk', 'indek', 'stig', 'let', 'afværg', 'russisk', 'oprør', 'tesla', 'fald']",-1.0
"['amerikansk', 'medicinalkæmpe', 'skrotter', 'fedmemiddel']",2023-06-26,"['amerikansk', 'medicinalkæmpe', 'skrotter', 'fedmemiddel']","['amerikansk', 'medicinalkæmp', 'skrot', 'fedmemiddel']",0.0
"['før', 'markedet', 'åbner', 'i', 'usa', 'amerikanske', 'aktier', 'står', 'til', 'fald', 'tesla', 'i', 'nyt', 'dyk']",2023-06-26,"['før', 'markedet', 'åbner', 'usa', 'amerikanske', 'aktier', 'står', 'fald', 'tesla', 'nyt', 'dyk']","['før', 'marked', 'åbn', 'usa', 'amerikansk', 'akti', 'står', 'fald', 'tesla', 'nyt', 'dyk']",0.0
"['aktiestatus', 'mærsk', 'og', 'novo', 'i', 'front', 'pmiskuffelse', 'bag', 'sur', 'stemning']",2023-06-26,"['aktiestatus', 'mærsk', 'novo', 'front', 'pmiskuffelse', 'bag', 'sur', 'stemning']","['aktiestatus', 'mærsk', 'novo', 'front', 'pmiskuf', 'bag', 'sur', 'stemning']",-2.0
"['biotekchef', 'jubler', 'over', 'fedmeforsøg', 'vi', 'er', 'ekstremt', 'glade']",2023-06-26,"['biotekchef', 'jubler', 'fedmeforsøg', 'ekstremt', 'glade']","['biotekchef', 'jubl', 'fedmeforsøg', 'ekstremt', 'glad']",6.0
"['biotekaktie', 'stiger', 'efter', 'nye', 'data', 'her', 'er', 'fire', 'aktier', 'i', 'fokus']",2023-06-26,"['biotekaktie', 'stiger', 'nye', 'data', 'fire', 'aktier', 'fokus']","['biotekakti', 'stig', 'nye', 'data', 'fir', 'akti', 'fokus']",0.0
"['før', 'markedet', 'åbner', 'novo', 'nordisk', 'og', 'zealand', 'i', 'fokus', 'efter', 'lovende', 'data']",2023-06-26,"['før', 'markedet', 'åbner', 'novo', 'nordisk', 'zealand', 'fokus', 'lovende', 'data']","['før', 'marked', 'åbn', 'novo', 'nordisk', 'zealand', 'fokus', 'lov', 'data']",2.0
"['investoranalysen', 'er', 'aktieopturen', 'slut']",2023-06-24,"['investoranalysen', 'aktieopturen', 'slut']","['investoranalys', 'aktieoptur', 'slut']",0.0
"['aktiestatus', 'vestas', 'lider', 'fortsat', 'under', 'nyt', 'fra', 'konkurrent']",2023-06-23,"['aktiestatus', 'vestas', 'lider', 'fortsat', 'nyt', 'konkurrent']","['aktiestatus', 'vesta', 'lid', 'fortsat', 'nyt', 'konkurrent']",-2.0
"['aktiestatus', 'novo', 'demant', 'og', 'banker', 'trækker', 'ned', 'i', 'surt', 'c25']",2023-06-22,"['aktiestatus', 'novo', 'demant', 'banker', 'trækker', 'surt', 'c25']","['aktiestatus', 'novo', 'demant', 'bank', 'træk', 'surt', 'c25']",-2.0
"['novo', 'og', 'demant', 'trækker', 'c25', 'ned', 'her', 'er', 'fire', 'aktier', 'i', 'fokus']",2023-06-22,"['novo', 'demant', 'trækker', 'c25', 'fire', 'aktier', 'fokus']","['novo', 'demant', 'træk', 'c25', 'fir', 'akti', 'fokus']",0.0
"['før', 'markedet', 'åbner', 'novo', 'i', 'fokus', 'på', 'grund', 'af', 'kræftmistanke', 'ved', 'wegovy']",2023-06-22,"['før', 'markedet', 'åbner', 'novo', 'fokus', 'grund', 'kræftmistanke', 'ved', 'wegovy']","['før', 'marked', 'åbn', 'novo', 'fokus', 'grund', 'kræftmistank', 'ved', 'wegovy']",0.0
"['slankemiddel', 'og', 'diabetesmedicin', 'skal', 'undersøges', 'for', 'øget', 'kræftrisiko']",2023-06-21,"['slankemiddel', 'diabetesmedicin', 'undersøges', 'øget', 'kræftrisiko']","['slankemiddel', 'diabetesmedicin', 'undersøg', 'øget', 'kræftrisiko']",0.0
"['styrelse', 'står', 'alene', 'med', 'bekymring', 'om', 'slankemiddel']",2023-06-21,"['styrelse', 'står', 'alene', 'bekymring', 'slankemiddel']","['styr', 'står', 'alen', 'bekymring', 'slankemiddel']",-3.0
"['trykket', 'stemning', 'i', 'c25', 'itselskab', 'i', 'markant', 'nedtur']",2023-06-21,"['trykket', 'stemning', 'c25', 'itselskab', 'markant', 'nedtur']","['tryk', 'stemning', 'c25', 'itselskab', 'markant', 'nedtur']",-3.0
"['investorer', 'novo', 'tordner', 'frem', 'og', 'en', 'anden', 'dansk', 'aktie', 'kan', 'blive', 'kursraket', 'på', 'fedme']",2023-06-21,"['investorer', 'novo', 'tordner', 'frem', 'dansk', 'aktie', 'kan', 'kursraket', 'fedme']","['investor', 'novo', 'tordn', 'frem', 'dansk', 'akti', 'kan', 'kursrak', 'fedm']",0.0
"['kapitalfond', 'sælger', 'hillerødfirma', 'til', 'novopengetank', 'i', 'kæmpehandel']",2023-06-21,"['kapitalfond', 'sælger', 'hillerødfirma', 'novopengetank', 'kæmpehandel']","['kapitalfond', 'sælg', 'hillerødfirma', 'novopengetank', 'kæmpehandel']",0.0
"['investorer', 'udpeger', 'bobler', 'her', 'er', 'de', 'dyreste', 'aktier']",2023-06-21,"['investorer', 'udpeger', 'bobler', 'dyreste', 'aktier']","['investor', 'udpeg', 'bobl', 'dyrest', 'akti']",0.0
"['novo', 'sagsøger', 'klinikker', 'for', 'salg', 'af', 'falsk', 'fedmemiddel']",2023-06-20,"['novo', 'sagsøger', 'klinikker', 'salg', 'falsk', 'fedmemiddel']","['novo', 'sagsøg', 'klinik', 'salg', 'falsk', 'fedmemiddel']",-2.0
"['novos', 'vilde', 'drøm', 'vil', 'stoppe', 'kroppens', 'trang', 'til', 'at', 'tage', 'på', 'i', 'vægt']",2023-06-20,"['novos', 'vilde', 'drøm', 'stoppe', 'kroppens', 'trang', 'tage', 'vægt']","['novo', 'vild', 'drøm', 'stop', 'krop', 'trang', 'tag', 'vægt']",-1.0
"['nye', 'wegovysalgstal', 'blæser', 'analytiker', 'bagover']",2023-06-20,"['nye', 'wegovysalgstal', 'blæser', 'analytiker', 'bagover']","['nye', 'wegovysalgstal', 'blæs', 'analytik', 'bagov']",3.0
"['aktiestatus', 'bavarian', 'og', 'novo', 'holder', 'c25', 'nær', 'status', 'quo']",2023-06-20,"['aktiestatus', 'bavarian', 'novo', 'holder', 'c25', 'nær', 'status', 'quo']","['aktiestatus', 'bavarian', 'novo', 'hold', 'c25', 'nær', 'status', 'quo']",0.0
"['bavarian', 'til', 'tops', 'i', 'rødt', 'c25']",2023-06-20,"['bavarian', 'tops', 'rødt', 'c25']","['bavarian', 'top', 'rødt', 'c25']",0.0
"['før', 'markedet', 'åbner', 'novo', 'i', 'søgelyset', 'i', 'ventet', 'rød', 'start']",2023-06-20,"['før', 'markedet', 'åbner', 'novo', 'søgelyset', 'ventet', 'rød', 'start']","['før', 'marked', 'åbn', 'novo', 'søgelys', 'vent', 'rød', 'start']",0.0
"['novofonden', 'gates', 'og', 'industrikæmper', 'er', 'med', 'forskere', 'vil', 'omdanne', 'co2', 'til', 'fødevarer']",2023-06-19,"['novofonden', 'gates', 'industrikæmper', 'forskere', 'omdanne', 'co2', 'fødevarer']","['novofond', 'gat', 'industrikæmp', 'forsk', 'omdan', 'co2', 'fødevar']",0.0
"['medicinalfirma', 'døjer', 'med', 'skattesag', 'fra', '2004', 'har', 'nu', 'kostet', 'over', '600', 'mio', 'kr']",2023-06-19,"['medicinalfirma', 'døjer', 'skattesag', '2004', 'kostet', '600', 'mio', 'kr']","['medicinalfirma', 'døj', 'skattesag', '2004', 'kost', '600', 'mio', 'kr']",0.0
"['kurssmæk', 'efter', 'topchefs', 'exit', 'her', 'er', 'fire', 'aktier', 'i', 'fokus', 'mandag']",2023-06-19,"['kurssmæk', 'topchefs', 'exit', 'fire', 'aktier', 'fokus', 'mandag']","['kurssmæk', 'topchef', 'exit', 'fir', 'akti', 'fokus', 'mandag']",0.0
"['novo', 'nordisk', 'sætter', 'ord', 'på', 'prissætning', 'af', 'populær', 'fedmemedicin']",2023-06-16,"['novo', 'nordisk', 'sætter', 'ord', 'prissætning', 'populær', 'fedmemedicin']","['novo', 'nordisk', 'sæt', 'ord', 'prissætning', 'populær', 'fedmemedicin']",3.0
"['før', 'markedet', 'åbner', 'stor', 'nedjustering', 'fra', 'dansk', 'betonproducent', 'kan', 'få', 'aktien', 'til', 'at', 'smuldre']",2023-06-16,"['før', 'markedet', 'åbner', 'stor', 'nedjustering', 'dansk', 'betonproducent', 'kan', 'få', 'aktien', 'smuldre']","['før', 'marked', 'åbn', 'stor', 'nedjustering', 'dansk', 'betonproducent', 'kan', 'få', 'akti', 'smuldr']",0.0
"['topchef', 'stopper', 'i', 'novoejet', 'medicinalfirma']",2023-06-15,"['topchef', 'stopper', 'novoejet', 'medicinalfirma']","['topchef', 'stop', 'novoej', 'medicinalfirma']",-1.0
"['fire', 'aktier', 'i', 'fokus', 'i', 'dag', 'støttepakke', 'kan', 'dryppe', 'på', 'dansk', 'aktie']",2023-06-14,"['fire', 'aktier', 'fokus', 'dag', 'støttepakke', 'kan', 'dryppe', 'dansk', 'aktie']","['fir', 'akti', 'fokus', 'dag', 'støttepak', 'kan', 'dryp', 'dansk', 'akti']",0.0
"['før', 'markedet', 'åbner', 'novo', 'og', 'nordea', 'i', 'fokus', 'renter', 'tager', 'overskrifter']",2023-06-14,"['før', 'markedet', 'åbner', 'novo', 'nordea', 'fokus', 'renter', 'tager', 'overskrifter']","['før', 'marked', 'åbn', 'novo', 'nordea', 'fokus', 'rent', 'tag', 'overskrift']",0.0
"['her', 'er', 'fire', 'aktier', 'i', 'fokus', 'aktiesalg', 'for', '469', 'mio', 'kr', 'ny', 'aktie', 'steget', '73', 'pct', 'på', 'få', 'dage']",2023-06-13,"['fire', 'aktier', 'fokus', 'aktiesalg', '469', 'mio', 'kr', 'ny', 'aktie', 'steget', '73', 'pct', 'få', 'dage']","['fir', 'akti', 'fokus', 'aktiesalg', '469', 'mio', 'kr', 'ny', 'akti', 'steg', '73', 'pct', 'få', 'dag']",0.0
"['novos', 'tro', 'på', 'kommende', 'produkter', 'er', 'fundamentet', 'for', 'kæmpeinvestering', 'i', 'hillerød']",2023-06-12,"['novos', 'tro', 'kommende', 'produkter', 'fundamentet', 'kæmpeinvestering', 'hillerød']","['novo', 'tro', 'kom', 'produk', 'fundament', 'kæmpeinvestering', 'hillerød']",1.0
"['afkastet', 'smuldrede', 'i', 'slutspurten', 'her', 'er', 'aktierne', 'der', 'rykkede', 'i', 'handlen']",2023-06-12,"['afkastet', 'smuldrede', 'slutspurten', 'aktierne', 'rykkede', 'handlen']","['afkast', 'smuldred', 'slutspurt', 'akti', 'rykked', 'handl']",-1.0
"['bankaktier', 'stiger', 'efter', 'overtagelse', 'af', 'credit', 'suisse', 'her', 'er', 'aktierne', 'der', 'rykker']",2023-06-12,"['bankaktier', 'stiger', 'overtagelse', 'credit', 'suisse', 'aktierne', 'rykker']","['bankakti', 'stig', 'overtag', 'credit', 'suis', 'akti', 'ryk']",0.0
"['novo', 'nordisk', 'investerer', '16', 'mia', 'kr', 'i', 'dansk', 'fabrik']",2023-06-12,"['novo', 'nordisk', 'investerer', '16', 'mia', 'kr', 'dansk', 'fabrik']","['novo', 'nordisk', 'invest', '16', 'mia', 'kr', 'dansk', 'fabrik']",0.0
"['tidligere', 'rformand', 'vil', 'gøre', 'op', 'med', 'eus', 'træge', 'godkendelser', 'af', 'nye', 'biotekprodukter']",2023-06-11,"['tidligere', 'rformand', 'gøre', 'eus', 'træge', 'godkendelser', 'nye', 'biotekprodukter']","['tid', 'rformand', 'gør', 'eus', 'træg', 'godkend', 'nye', 'biotekproduk']",0.0
"['novo', 'nordisk', 'fonden', 'afsætter', '120', 'millioner', 'til', 'forskning', 'i', 'kernekraft']",2023-06-08,"['novo', 'nordisk', 'fonden', 'afsætter', '120', 'millioner', 'forskning', 'kernekraft']","['novo', 'nordisk', 'fond', 'afsæt', '120', 'million', 'forskning', 'kernekraft']",0.0
"['storbritannien', 'vil', 'give', 'flere', 'adgang', 'til', 'novoslankemiddel']",2023-06-07,"['storbritannien', 'give', 'flere', 'adgang', 'novoslankemiddel']","['storbritanni', 'giv', 'fler', 'adgang', 'novoslankemiddel']",0.0
"['aktier', 'i', 'europa', 'medicinal', 'og', 'forsyningsaktier', 'holdt', 'markedet', 'nede']",2023-06-07,"['aktier', 'europa', 'medicinal', 'forsyningsaktier', 'holdt', 'markedet', 'nede']","['akti', 'europa', 'medicinal', 'forsyningsakti', 'hold', 'marked', 'ned']",0.0
"['danske', 'bank', 'i', 'stort', 'kurshop', 'her', 'er', 'aktierne', 'der', 'rykkede', 'i', 'handlen']",2023-06-07,"['danske', 'bank', 'stort', 'kurshop', 'aktierne', 'rykkede', 'handlen']","['dansk', 'bank', 'stort', 'kurshop', 'akti', 'rykked', 'handl']",0.0
"['premierminister', 'kalder', 'fedmemedicin', 'for', 'en', 'gamechanger', 'og', 'lægger', 'pres', 'på', 'novo', 'nordisk']",2023-06-07,"['premierminister', 'kalder', 'fedmemedicin', 'gamechanger', 'lægger', 'pres', 'novo', 'nordisk']","['premierminist', 'kald', 'fedmemedicin', 'gamechang', 'læg', 'pres', 'novo', 'nordisk']",0.0
"['aktiestatus', 'danske', 'bank', 'løftes', 'af', 'stort', 'udbyttepotentiale', 'i', 'surt', 'marked']",2023-06-07,"['aktiestatus', 'danske', 'bank', 'løftes', 'stort', 'udbyttepotentiale', 'surt', 'marked']","['aktiestatus', 'dansk', 'bank', 'løft', 'stort', 'udbyttepotential', 'surt', 'marked']",-2.0
"['danske', 'banks', 'aktie', 'stiger', 'markant', 'sådan', 'rykker', 'aktierne', 'onsdag']",2023-06-07,"['danske', 'banks', 'aktie', 'stiger', 'markant', 'rykker', 'aktierne', 'onsdag']","['dansk', 'bank', 'akti', 'stig', 'markant', 'ryk', 'akti', 'onsdag']",0.0
"['aktier', 'i', 'europa', 'højere', 'med', 'novo', 'i', 'hopla', 'fransk', 'udkåren', 'buldrede', 'op']",2023-06-06,"['aktier', 'europa', 'højere', 'novo', 'hopla', 'fransk', 'udkåren', 'buldrede']","['akti', 'europa', 'høj', 'novo', 'hopla', 'fransk', 'udkår', 'buldred']",0.0
"['novo', 'i', 'optur', 'c25aktie', 'spås', 'stigning', 'på', '44', 'pct', 'her', 'er', 'fire', 'aktier', 'i', 'fokus']",2023-06-06,"['novo', 'optur', 'c25aktie', 'spås', 'stigning', '44', 'pct', 'fire', 'aktier', 'fokus']","['novo', 'optur', 'c25akti', 'spås', 'stigning', '44', 'pct', 'fir', 'akti', 'fokus']",0.0
"['novo', 'holdings', 'og', 'gurnet', 'køber', 'biotekselskabet', 'paratek', 'for', '32', 'mia', 'kr']",2023-06-06,"['novo', 'holdings', 'gurnet', 'køber', 'biotekselskabet', 'paratek', '32', 'mia', 'kr']","['novo', 'holding', 'gurn', 'køb', 'biotekselskab', 'paratek', '32', 'mia', 'kr']",0.0
"['aktier', 'i', 'europa', 'novos', 'franske', 'udkårne', 'til', 'vejrs', 'i', 'afdæmpet', 'marked']",2023-06-06,"['aktier', 'europa', 'novos', 'franske', 'udkårne', 'vejrs', 'afdæmpet', 'marked']","['akti', 'europa', 'novo', 'fransk', 'udkårn', 'vejr', 'afdæmp', 'marked']",0.0
"['aktiestatus', 'comeback', 'til', 'novo', 'opvejer', 'fald', 'i', 'mærsk', 'og', 'dsv']",2023-06-06,"['aktiestatus', 'comeback', 'novo', 'opvejer', 'fald', 'mærsk', 'dsv']","['aktiestatus', 'comeback', 'novo', 'opvej', 'fald', 'mærsk', 'dsv']",2.0
"['novo', 'stiger', 'efter', 'opkøbsnyt', 'fodboldaktie', 'i', 'frit', 'fald', 'her', 'er', 'tre', 'aktier', 'i', 'fokus']",2023-06-06,"['novo', 'stiger', 'opkøbsnyt', 'fodboldaktie', 'frit', 'fald', 'tre', 'aktier', 'fokus']","['novo', 'stig', 'opkøbsnyt', 'fodboldakti', 'frit', 'fald', 'tre', 'akti', 'fokus']",0.0
"['novo', 'nordisk', 'vil', 'købe', 'virksomhed', 'for', '12', 'mia', 'kr']",2023-06-05,"['novo', 'nordisk', 'købe', 'virksomhed', '12', 'mia', 'kr']","['novo', 'nordisk', 'køb', 'virksom', '12', 'mia', 'kr']",0.0
"['novoaktien', 'sank', 'til', 'bunds', 'efter', 'skuffende', 'fedmesalg', 'her', 'er', 'fire', 'aktier', 'i', 'fokus', 'fredag']",2023-06-02,"['novoaktien', 'sank', 'bunds', 'skuffende', 'fedmesalg', 'fire', 'aktier', 'fokus', 'fredag']","['novoakti', 'sank', 'bund', 'skuf', 'fedmesalg', 'fir', 'akti', 'fokus', 'fredag']",-2.0
"['novorival', 'indgår', 'forlig', 'i', 'sag', 'om', 'høje', 'insulinpriser', 'novo', 'kæmper', 'videre']",2023-06-02,"['novorival', 'indgår', 'forlig', 'sag', 'høje', 'insulinpriser', 'novo', 'kæmper', 'videre']","['novorival', 'indgår', 'for', 'sag', 'høj', 'insulinpris', 'novo', 'kæmp', 'vid']",-2.0
"['amerikansk', 'styrelse', 'advarer', 'mod', 'kopiversioner', 'af', 'slankemidler']",2023-06-01,"['amerikansk', 'styrelse', 'advarer', 'kopiversioner', 'slankemidler']","['amerikansk', 'styr', 'advar', 'kopiversion', 'slankemidl']",-2.0
"['arla', 'novo', 'nordisk', 'og', 'royal', 'unibrew', 'excellerer', 'på', 'klimarapporteringen']",2023-06-01,"['arla', 'novo', 'nordisk', 'royal', 'unibrew', 'excellerer', 'klimarapporteringen']","['arla', 'novo', 'nordisk', 'royal', 'unibrew', 'excel', 'klimarapportering']",0.0
"['aktiestatus', 'halvsurt', 'marked', 'med', 'begejstringsforladt', 'nyt', 'fra', 'netcompany']",2023-05-31,"['aktiestatus', 'halvsurt', 'marked', 'begejstringsforladt', 'nyt', 'netcompany']","['aktiestatus', 'halvsurt', 'marked', 'begejstringsforlad', 'nyt', 'netcompany']",0.0
"['storbank', 'vil', 'barbere', '900', 'mia', 'kr', 'af', 'novo', 'nordisks', 'værdi']",2023-05-31,"['storbank', 'barbere', '900', 'mia', 'kr', 'novo', 'nordisks', 'værdi']","['storbank', 'barb', '900', 'mia', 'kr', 'novo', 'nordisk', 'værdi']",0.0
"['guldrus', 'gik', 'ud', 'af', 'aktie', 'voldsom', 'optur', 'i', 'sas', 'før', 'aktieudsalg', 'her', 'er', 'fire', 'aktier', 'i', 'fokus', 'tirsdag']",2023-05-30,"['guldrus', 'gik', 'aktie', 'voldsom', 'optur', 'sas', 'før', 'aktieudsalg', 'fire', 'aktier', 'fokus', 'tirsdag']","['guldrus', 'gik', 'akti', 'voldsom', 'optur', 'sas', 'før', 'aktieudsalg', 'fir', 'akti', 'fokus', 'tirsdag']",-2.0
"['mesterskab', 'giver', 'stort', 'kurshop', 'til', 'parkenaktie', 'her', 'er', 'fire', 'aktier', 'i', 'fokus', 'tirsdag']",2023-05-30,"['mesterskab', 'giver', 'stort', 'kurshop', 'parkenaktie', 'fire', 'aktier', 'fokus', 'tirsdag']","['mesterskab', 'giv', 'stort', 'kurshop', 'parkenakti', 'fir', 'akti', 'fokus', 'tirsdag']",0.0
"['c25virksomhederne', 'har', 'leveret', 'deres', 'regnskaber', 'særligt', 'én', 'type', 'aktie', 'kan', 'brillere', 'i', 'år']",2023-05-27,"['c25virksomhederne', 'leveret', 'regnskaber', 'særligt', 'én', 'type', 'aktie', 'kan', 'brillere', 'år']","['c25virksomhed', 'lev', 'regnskab', 'sær', 'én', 'typ', 'akti', 'kan', 'bril', 'år']",0.0
"['zealand', 'pharmaboss', 'om', 'fremtidens', 'fedmemarked', 'mere', 'komplekst', 'end', 'bare', 'vægttab']",2023-05-27,"['zealand', 'pharmaboss', 'fremtidens', 'fedmemarked', 'mere', 'komplekst', 'bare', 'vægttab']","['zealand', 'pharmabos', 'fremtid', 'fedmemarked', 'mer', 'komplekst', 'bar', 'vægttab']",0.0
"['eliteaktier', 'i', 'højt', 'fredagshumør', 'her', 'er', 'aktierne', 'der', 'rykkede', 'i', 'handlen']",2023-05-26,"['eliteaktier', 'højt', 'fredagshumør', 'aktierne', 'rykkede', 'handlen']","['eliteakti', 'højt', 'fredagshumør', 'akti', 'rykked', 'handl']",0.0
"['styrelse', 'har', 'udstedt', 'påbud', 'til', 'apotek', 'efter', 'salg', 'af', 'slankemiddel']",2023-05-26,"['styrelse', 'udstedt', 'påbud', 'apotek', 'salg', 'slankemiddel']","['styr', 'udsted', 'påbud', 'apotek', 'salg', 'slankemiddel']",0.0
"['recepter', 'på', 'populært', 'slankemiddel', 'stiger', 'igen', 'i', 'april']",2023-05-26,"['recepter', 'populært', 'slankemiddel', 'stiger', 'igen', 'april']","['recept', 'populært', 'slankemiddel', 'stig', 'igen', 'april']",3.0
"['novo', 'nordisks', 'fedmesællert', 'i', 'receptdyk', 'i', 'usa']",2023-05-26,"['novo', 'nordisks', 'fedmesællert', 'receptdyk', 'usa']","['novo', 'nordisk', 'fedmesællert', 'receptdyk', 'usa']",0.0
"['aiaktier', 'i', 'voldsom', 'optur', 'efter', 'regnskab', 'fra', 'højtflyvende', 'chipkæmpe']",2023-05-25,"['aiaktier', 'voldsom', 'optur', 'regnskab', 'højtflyvende', 'chipkæmpe']","['aiakti', 'voldsom', 'optur', 'regnskab', 'højtflyv', 'chipkæmp']",-2.0
"['det', 'vil', 'regionerne', 'have', 'penge', 'til', 'dyr', 'slankemedicin', 'og', 'slidte', 'sygehuse']",2023-05-24,"['regionerne', 'penge', 'dyr', 'slankemedicin', 'slidte', 'sygehuse']","['region', 'peng', 'dyr', 'slankemedicin', 'slidt', 'sygehus']",-1.0
"['novo', 'nordisk', 'køber', 'adgang', 'til', 'genterapi', 'kan', 'koste', 'over', '13', 'mia', 'kr']",2023-05-24,"['novo', 'nordisk', 'køber', 'adgang', 'genterapi', 'kan', 'koste', '13', 'mia', 'kr']","['novo', 'nordisk', 'køb', 'adgang', 'genterapi', 'kan', 'kost', '13', 'mia', 'kr']",0.0
